NeighborhoodName,x,y
Fairview,-123.138743026939,49.2746980421996
Fairview,-123.138730979644,49.2746869948323
Fairview,-123.138724042175,49.2746789990713
Fairview,-123.138715962776,49.2746680368722
Fairview,-123.138711961349,49.2746559905738
Fairview,-123.138711015121,49.2746419620686
Fairview,-123.138710976033,49.2746280224079
Fairview,-123.138708017302,49.2746239789478
Fairview,-123.138699960357,49.2746210208107
Fairview,-123.138688947459,49.2746150084787
Fairview,-123.138683024707,49.2746050329581
Fairview,-123.138680052113,49.274596043166
Fairview,-123.138677994726,49.2745900200842
Fairview,-123.138666956627,49.2745750144204
Fairview,-123.138661946317,49.2745670163429
Fairview,-123.138651016043,49.274550032009
Fairview,-123.138638957714,49.2745350275667
Fairview,-123.138632014485,49.2745249633342
Fairview,-123.138624042947,49.2745120224597
Fairview,-123.13861495444,49.2745050185422
Fairview,-123.138606993998,49.2744960347316
Fairview,-123.138594028812,49.2744810313724
Fairview,-123.138589024066,49.274475011824
Fairview,-123.138584008236,49.2744650352104
Fairview,-123.138576954438,49.2744559603766
Fairview,-123.138567970995,49.2744459885206
Fairview,-123.138557970083,49.2744370071535
Fairview,-123.138552945698,49.2744239728062
Fairview,-123.138544965634,49.2744079741939
Fairview,-123.13853699968,49.2743970118457
Fairview,-123.138529039269,49.2743880280295
Fairview,-123.138525953356,49.274379038369
Fairview,-123.138523998024,49.2743689681498
Fairview,-123.138526005015,49.2743570045747
Fairview,-123.138533013708,49.274349981351
Fairview,-123.13853695059,49.2743390047315
Fairview,-123.13853499828,49.274330013712
Fairview,-123.138531013799,49.2743239929377
Fairview,-123.138530985843,49.2743140103414
Fairview,-123.138533006682,49.2743069930975
Fairview,-123.13853502475,49.2742989865874
Fairview,-123.138548948653,49.2742920450051
Fairview,-123.138566953264,49.2742850085939
Fairview,-123.138582013279,49.2742789649812
Fairview,-123.138614984436,49.2742729898146
Fairview,-123.138635953279,49.274271975388
Fairview,-123.138652044865,49.2742699775406
Fairview,-123.138688997729,49.2742690338567
Fairview,-123.138709961021,49.2742660408841
Fairview,-123.138732970341,49.2742650239903
Fairview,-123.138754044214,49.2742610416073
Fairview,-123.138777951833,49.2742569658834
Fairview,-123.13879198905,49.2742500241357
Fairview,-123.13879503564,49.2742449841943
Fairview,-123.138802951159,49.2742379598649
Fairview,-123.13882697818,49.2742360423938
Fairview,-123.138846025436,49.2742370087771
Fairview,-123.138859965939,49.2742360027552
Fairview,-123.138879007642,49.2742349906004
Fairview,-123.138892950922,49.2742349738408
Fairview,-123.13891404169,49.2742370169597
Fairview,-123.13892197689,49.2742370074195
Fairview,-123.138947032229,49.2742379665625
Fairview,-123.138959946932,49.2742349832228
Fairview,-123.138970024855,49.2742310140238
Fairview,-123.138989055436,49.2742260447857
Fairview,-123.139007986552,49.2742260220123
Fairview,-123.139026016348,49.2742279788596
Fairview,-123.139039954065,49.2742259835497
Fairview,-123.13905797552,49.2742249725931
Fairview,-123.139084034407,49.2742199948808
Fairview,-123.139106017894,49.2742170006082
Fairview,-123.139125048455,49.2742120313477
Fairview,-123.139142953761,49.2742100312481
Fairview,-123.139165056166,49.2742090153604
Fairview,-123.139189984218,49.2742050282558
Fairview,-123.139218998791,49.2742030147614
Fairview,-123.139244040195,49.2741990275085
Fairview,-123.139257969287,49.2741939744401
Fairview,-123.139270983395,49.2741860445975
Fairview,-123.139285008874,49.274174965858
Fairview,-123.13929895239,49.2741750389827
Fairview,-123.139310968535,49.274175024496
Fairview,-123.139319014298,49.2741740255255
Fairview,-123.139325019585,49.2741730290149
Fairview,-123.139342020776,49.2741720192443
Fairview,-123.139355051585,49.2741700249899
Fairview,-123.139372041373,49.2741649682163
Fairview,-123.139383020553,49.2741590193549
Fairview,-123.139391953425,49.274151004488
Fairview,-123.139398055087,49.2741439823058
Fairview,-123.139401994548,49.2741339949229
Fairview,-123.139407053413,49.2741189699073
Fairview,-123.139408054136,49.2741120438122
Fairview,-123.139409045987,49.2741019700517
Fairview,-123.139407980638,49.2740859631551
Fairview,-123.139401958637,49.2740810240721
Fairview,-123.139395023933,49.274074017617
Fairview,-123.139391946244,49.2740679957782
Fairview,-123.139394950695,49.2740480268929
Fairview,-123.13939899768,49.2740359709072
Fairview,-123.139401001658,49.2740230180501
Fairview,-123.139406978793,49.2740120389387
Fairview,-123.139409980193,49.2739909908532
Fairview,-123.139414030211,49.2739800140665
Fairview,-123.139424967015,49.2739590463394
Fairview,-123.139431978312,49.2739530123272
Fairview,-123.139436042265,49.2739469818713
Fairview,-123.139435002258,49.2739399683048
Fairview,-123.13944495557,49.2739320421358
Fairview,-123.139456033597,49.2739209669321
Fairview,-123.139468030157,49.2739140275647
Fairview,-123.139480006681,49.273899983465
Fairview,-123.139494944739,49.2738909720709
Fairview,-123.13951203966,49.2738830372741
Fairview,-123.139521987114,49.2738730426323
Fairview,-123.139532971538,49.2738689823557
Fairview,-123.139546991541,49.2738560149847
Fairview,-123.13956000526,49.2738479951758
Fairview,-123.139580038864,49.2738369990766
Fairview,-123.139599970267,49.2738299601763
Fairview,-123.139612995392,49.2738259873601
Fairview,-123.139631002728,49.2738200299825
Fairview,-123.13964799516,49.2738159624345
Fairview,-123.139661031702,49.2738160366117
Fairview,-123.139665002061,49.2738170210824
Fairview,-123.139676009061,49.2738209648562
Fairview,-123.139729950251,49.2736139623957
Fairview,-123.139739946185,49.2735810346044
Fairview,-123.139841997068,49.2732299901656
Fairview,-123.139851989799,49.2731959831628
Fairview,-123.13988901654,49.2730210174464
Fairview,-123.139921979127,49.2728119717898
Fairview,-123.13992799864,49.2727759910495
Fairview,-123.139888053881,49.2724400473745
Fairview,-123.139883995897,49.272408035914
Fairview,-123.139877996832,49.2723309700525
Fairview,-123.139771954632,49.2720710103005
Fairview,-123.139755986099,49.2720360454306
Fairview,-123.139634024545,49.2717580281307
Fairview,-123.139572030644,49.2717619701788
Fairview,-123.139186003742,49.2717830306348
Fairview,-123.139133046094,49.271694959445
Fairview,-123.1394769736,49.2716180112649
Fairview,-123.139546987051,49.2716039870143
Fairview,-123.139377964167,49.2712780016823
Fairview,-123.139354054998,49.271280998331
Fairview,-123.139343960988,49.2712790319642
Fairview,-123.139336014865,49.2712749945324
Fairview,-123.139327012093,49.2712580079285
Fairview,-123.139320967652,49.2712449748375
Fairview,-123.139321959719,49.271234991006
Fairview,-123.139331011252,49.2712290444705
Fairview,-123.139348000033,49.2712239876988
Fairview,-123.139337025179,49.2711909952839
Fairview,-123.139317004644,49.2711660178698
Fairview,-123.139264013057,49.2711060060715
Fairview,-123.139117977367,49.2709720009807
Fairview,-123.139089013312,49.2709509913749
Fairview,-123.139061979053,49.2709309687093
Fairview,-123.139039051028,49.2709200243956
Fairview,-123.139011033275,49.2709130432817
Fairview,-123.138990964092,49.2709109989509
Fairview,-123.138966944502,49.2709149849227
Fairview,-123.138944052876,49.2709169909928
Fairview,-123.138920948685,49.2709240335987
Fairview,-123.138891048644,49.2709329729758
Fairview,-123.138844950549,49.2709459788252
Fairview,-123.138786026695,49.2709529745075
Fairview,-123.138735023628,49.2709550142986
Fairview,-123.138691949433,49.270954976076
Fairview,-123.138649992128,49.270949000876
Fairview,-123.138602010273,49.2709370073327
Fairview,-123.138567970787,49.2709249970498
Fairview,-123.138535056532,49.2709100175972
Fairview,-123.138504976106,49.2708950347383
Fairview,-123.138472050562,49.2708760082666
Fairview,-123.13845397419,49.2708569639932
Fairview,-123.138431009847,49.270832979222
Fairview,-123.138413033021,49.2708089884716
Fairview,-123.138393946484,49.2707529826653
Fairview,-123.138380959958,49.2707299752027
Fairview,-123.138365964047,49.2707180319848
Fairview,-123.138344954707,49.2707040274909
Fairview,-123.138307976592,49.2706949884603
Fairview,-123.138279959069,49.2706880071686
Fairview,-123.138251952612,49.2706849829379
Fairview,-123.138223053414,49.2706869960532
Fairview,-123.138193023458,49.270689999784
Fairview,-123.138175014324,49.270694967673
Fairview,-123.138143969969,49.2707000410782
Fairview,-123.138105999593,49.2707009858054
Fairview,-123.138065989131,49.2707020228915
Fairview,-123.138023008939,49.270694969482
Fairview,-123.137987051307,49.2706860190633
Fairview,-123.137950974568,49.2706750003014
Fairview,-123.13767998251,49.2705239651752
Fairview,-123.137644008301,49.270508989114
Fairview,-123.137620958928,49.2704949869183
Fairview,-123.13760695817,49.2704739591163
Fairview,-123.137597961891,49.270459040842
Fairview,-123.137595973639,49.2704370094624
Fairview,-123.13758798625,49.2702549932378
Fairview,-123.137589948784,49.2702270215308
Fairview,-123.137589998109,49.2702039984536
Fairview,-123.137578049013,49.2701870152189
Fairview,-123.137558964333,49.270172019019
Fairview,-123.137531945119,49.2701570322605
Fairview,-123.137280036213,49.2700190138499
Fairview,-123.136677990928,49.2704149860394
Fairview,-123.136684056684,49.2704360233411
Fairview,-123.136887040241,49.270958027796
Fairview,-123.136918997432,49.2709550221211
Fairview,-123.136965029747,49.2709590145789
Fairview,-123.136992038271,49.2709700443998
Fairview,-123.137008969389,49.270985043245
Fairview,-123.137023973523,49.2710000443729
Fairview,-123.137037962973,49.2710170252426
Fairview,-123.137043005793,49.2710369845326
Fairview,-123.137041023737,49.2710580313582
Fairview,-123.137030998863,49.271080976329
Fairview,-123.137015978236,49.2711009594125
Fairview,-123.136993025885,49.2711220311021
Fairview,-123.136973034384,49.271148045628
Fairview,-123.136964035115,49.2711729679171
Fairview,-123.13696002362,49.2711979742271
Fairview,-123.136964043759,49.2712170353956
Fairview,-123.136978970453,49.2712449870661
Fairview,-123.136994010766,49.2712730285335
Fairview,-123.137025954205,49.2712649865612
Fairview,-123.137034956188,49.271281973345
Fairview,-123.137043051352,49.2712989612037
Fairview,-123.137025053089,49.2713079759141
Fairview,-123.137201001981,49.2715209998
Fairview,-123.137260945028,49.2715950339304
Fairview,-123.1372780475,49.2715899773284
Fairview,-123.137314987627,49.2716259968257
Fairview,-123.13728395358,49.271635027067
Fairview,-123.137286002188,49.2716379924432
Fairview,-123.137307031559,49.2717000216689
Fairview,-123.137310960484,49.2717269970927
Fairview,-123.13733397714,49.2717290382119
Fairview,-123.137337970485,49.2718200463108
Fairview,-123.137312017553,49.2718219657621
Fairview,-123.13730402779,49.2718430197286
Fairview,-123.137286958873,49.2719010472083
Fairview,-123.137276950663,49.2719300177311
Fairview,-123.137256975454,49.2719619679032
Fairview,-123.137238006692,49.2719889705261
Fairview,-123.137068998176,49.272195029234
Fairview,-123.137060980345,49.2722060106485
Fairview,-123.137052967992,49.2722189705959
Fairview,-123.137056053502,49.2722279602995
Fairview,-123.137059943713,49.272240996062
Fairview,-123.137066988445,49.2722470132588
Fairview,-123.13706905376,49.2722560041722
Fairview,-123.137072020439,49.2722630154763
Fairview,-123.137079969277,49.2722680423299
Fairview,-123.137088039697,49.2722760368485
Fairview,-123.137091000647,49.2722809796853
Fairview,-123.137096016204,49.2722910463014
Fairview,-123.137109961678,49.2722920190241
Fairview,-123.137187967257,49.2722980419214
Fairview,-123.13712804762,49.2725189900476
Fairview,-123.13690798117,49.2725039622918
Fairview,-123.136877947294,49.2725059764142
Fairview,-123.136781953803,49.2727589834514
Fairview,-123.136847051105,49.2727699682079
Fairview,-123.136862962586,49.2727849682775
Fairview,-123.136961956943,49.2728790114829
Fairview,-123.136454963419,49.2731450054491
Fairview,-123.136363965237,49.2730729861144
Fairview,-123.13598705354,49.2730739699195
Fairview,-123.135995985526,49.2731479747763
Fairview,-123.13597195917,49.2731499815919
Fairview,-123.135974975185,49.2731749795889
Fairview,-123.135960014703,49.2731759864632
Fairview,-123.135322959582,49.2731820403933
Fairview,-123.13531004969,49.2730209843991
Fairview,-123.134999004805,49.2730240462365
Fairview,-123.134946976284,49.2730250063487
Fairview,-123.134820987372,49.2729239780986
Fairview,-123.134743044423,49.2728579678044
Fairview,-123.134651032164,49.2729120352404
Fairview,-123.134580975509,49.2729530366571
Fairview,-123.134412048717,49.2728189623901
Fairview,-123.134630952266,49.2726980166135
Fairview,-123.134697964302,49.2726630442669
Fairview,-123.134329004901,49.2723770351859
Fairview,-123.134250001676,49.2724210146162
Fairview,-123.134176984468,49.2724569829481
Fairview,-123.134155970208,49.2724409991628
Fairview,-123.134125971367,49.2724559629719
Fairview,-123.133891031135,49.2722640472832
Fairview,-123.133621972284,49.2720299916973
Fairview,-123.133604043255,49.2720229976062
Fairview,-123.133584969996,49.2720120477552
Fairview,-123.133552952437,49.2719930188361
Fairview,-123.133529987269,49.2719680438271
Fairview,-123.133506943718,49.2719560193477
Fairview,-123.133483997275,49.2719379691978
Fairview,-123.133483047245,49.2719219621079
Fairview,-123.133478016447,49.2719059597321
Fairview,-123.13347899636,49.2718910296163
Fairview,-123.133476013957,49.2718779926841
Fairview,-123.133476999208,49.2718650411021
Fairview,-123.13347003581,49.2718469724846
Fairview,-123.133462959305,49.271828993931
Fairview,-123.1334510139,49.2718129995404
Fairview,-123.133428987962,49.2717999845998
Fairview,-123.133412967152,49.2717859734513
Fairview,-123.133392056109,49.2717660323261
Fairview,-123.133323959632,49.2717349938808
Fairview,-123.133241027402,49.2717090087879
Fairview,-123.133221047269,49.2716979699884
Fairview,-123.13320001714,49.2717179595019
Fairview,-123.133206956207,49.2717270348
Fairview,-123.133129029934,49.2717499677556
Fairview,-123.132702946004,49.2714179732193
Fairview,-123.132335009077,49.2711250316501
Fairview,-123.132402017722,49.2710889814254
Fairview,-123.132387023143,49.2710770374311
Fairview,-123.132346018543,49.2710879663769
Fairview,-123.132056950376,49.2708690388736
Fairview,-123.131903006539,49.2709499751336
Fairview,-123.131630005059,49.2707189771056
Fairview,-123.131643019478,49.2707110481171
Fairview,-123.131649007429,49.2706610381822
Fairview,-123.131766963161,49.2706019971813
Fairview,-123.131761034143,49.2705889635623
Fairview,-123.131763039983,49.2705760108283
Fairview,-123.131631045659,49.2704710288279
Fairview,-123.131434996645,49.2703189943182
Fairview,-123.130987012186,49.2699690315557
Fairview,-123.130954055631,49.2699369625932
Fairview,-123.130524024249,49.2696010073183
Fairview,-123.130533993712,49.2695560292198
Fairview,-123.130532043047,49.2695470380562
Fairview,-123.130532000813,49.2695310299102
Fairview,-123.13053195597,49.2695140324966
Fairview,-123.130532032305,49.2695000027573
Fairview,-123.130528020242,49.2694830098254
Fairview,-123.130533975072,49.2694630378226
Fairview,-123.13053403551,49.269442982545
Fairview,-123.130536052066,49.2694339868994
Fairview,-123.130538031605,49.2694109616422
Fairview,-123.1305379711,49.2693880286235
Fairview,-123.130535980816,49.2693640185807
Fairview,-123.130539990191,49.2693370339483
Fairview,-123.130538005129,49.2693150024403
Fairview,-123.130540016459,49.2693040282594
Fairview,-123.13053999012,49.269294045651
Fairview,-123.130535975224,49.2692759735179
Fairview,-123.130540021608,49.2692630184969
Fairview,-123.130545979018,49.2692440357602
Fairview,-123.130540053095,49.2692319913426
Fairview,-123.130539997809,49.2692110368581
Fairview,-123.130544038729,49.2691960133685
Fairview,-123.130547982197,49.2691870155451
Fairview,-123.130559970793,49.2691770193609
Fairview,-123.130570035071,49.2691680146203
Fairview,-123.130588017831,49.2691529753733
Fairview,-123.130608945262,49.269137033458
Fairview,-123.130631021835,49.2691270258625
Fairview,-123.130656032156,49.2691119786593
Fairview,-123.130677979683,49.2690960355779
Fairview,-123.130695975687,49.2690860325849
Fairview,-123.130723013166,49.2690660367216
Fairview,-123.130716035488,49.2690420323231
Fairview,-123.1307370519,49.2685450350038
Fairview,-123.130740019828,49.2685100474406
Fairview,-123.13073298424,49.2685069976559
Fairview,-123.130708944004,49.2685029778379
Fairview,-123.13069498927,49.2684980472705
Fairview,-123.130678983368,49.2684889820715
Fairview,-123.13066896918,49.2684739744709
Fairview,-123.130664055603,49.2684589611014
Fairview,-123.130665023,49.2684389947282
Fairview,-123.13066894786,49.2684229820928
Fairview,-123.130682048573,49.2684049805383
Fairview,-123.130698001472,49.2683939905838
Fairview,-123.130718957535,49.2683890205243
Fairview,-123.130736971809,49.2683860323309
Fairview,-123.130754988695,49.2683840334023
Fairview,-123.130767008667,49.2683859983404
Fairview,-123.13078695506,49.2683849864937
Fairview,-123.130807017413,49.2683849637828
Fairview,-123.130842044376,49.2683860033278
Fairview,-123.130868006226,49.2683880424004
Fairview,-123.130898050937,49.2683909761788
Fairview,-123.130922995289,49.2683940056625
Fairview,-123.130963049028,49.2684099684674
Fairview,-123.131099008497,49.2684740269389
Fairview,-123.131113986247,49.268480035501
Fairview,-123.131132026987,49.2684870298555
Fairview,-123.131149954385,49.2684940243359
Fairview,-123.131182962171,49.268502980234
Fairview,-123.131404048677,49.2685680208693
Fairview,-123.13147900047,49.2685789974485
Fairview,-123.131481024706,49.2685729695879
Fairview,-123.131508014691,49.2685779751586
Fairview,-123.131508033336,49.268584989965
Fairview,-123.131618022832,49.2686009628565
Fairview,-123.131641944578,49.2686030040791
Fairview,-123.131664954045,49.2686029778616
Fairview,-123.131840998666,49.2686089825447
Fairview,-123.131959004071,49.2686129847842
Fairview,-123.132022027965,49.2686139919936
Fairview,-123.132086978763,49.2686149969659
Fairview,-123.132304039279,49.2686150184244
Fairview,-123.132304015231,49.2686060250831
Fairview,-123.1323679459,49.2686070310655
Fairview,-123.132368981904,49.2686129655021
Fairview,-123.132639998544,49.268614003708
Fairview,-123.132661990543,49.2686149677305
Fairview,-123.132688975365,49.26861799449
Fairview,-123.132705996253,49.2686249897699
Fairview,-123.132721991713,49.268630007684
Fairview,-123.13273901261,49.268637002959
Fairview,-123.132891982415,49.2687030183171
Fairview,-123.133171953081,49.2688300420712
Fairview,-123.133267043531,49.2688689636534
Fairview,-123.133320951313,49.2688939929622
Fairview,-123.133330032707,49.2688990187696
Fairview,-123.133342055572,49.2689019727069
Fairview,-123.133351023622,49.2689069986434
Fairview,-123.133367013906,49.268910037933
Fairview,-123.133379946225,49.2689139800872
Fairview,-123.133418044677,49.2689189723877
Fairview,-123.133438015726,49.268927043357
Fairview,-123.133460013216,49.2689299857623
Fairview,-123.13348303642,49.2689349954532
Fairview,-123.133518986628,49.2689419687432
Fairview,-123.133533052689,49.2689459995038
Fairview,-123.133551990042,49.2689490353617
Fairview,-123.133562990131,49.2689510011877
Fairview,-123.133578980442,49.2689540404479
Fairview,-123.133594970512,49.2689569897724
Fairview,-123.133619005859,49.2689590304543
Fairview,-123.133644973467,49.2689630474373
Fairview,-123.133664018594,49.2689640146776
Fairview,-123.13368601903,49.2689680362406
Fairview,-123.133698948716,49.2689709890916
Fairview,-123.133710971864,49.2689740329239
Fairview,-123.133719024917,49.2689760021454
Fairview,-123.133742952278,49.2689800214676
Fairview,-123.133753955055,49.2689829765428
Fairview,-123.133765978208,49.2689860203694
Fairview,-123.13378299135,49.2689900476876
Fairview,-123.133807029153,49.2689929876644
Fairview,-123.133823011223,49.2689929691551
Fairview,-123.133855998413,49.2689940101488
Fairview,-123.13386699317,49.268993997411
Fairview,-123.133884008701,49.268957014952
Fairview,-123.133860988123,49.2689529946085
Fairview,-123.133868989836,49.2689359878718
Fairview,-123.133921945204,49.2689440205372
Fairview,-123.133902025981,49.2689970145626
Fairview,-123.133910983152,49.2689979934525
Fairview,-123.133931960813,49.2690010268835
Fairview,-123.133946015969,49.2690010105907
Fairview,-123.133965965222,49.2690009874625
Fairview,-123.133975027706,49.2689989984138
Fairview,-123.133987031881,49.2689950274121
Fairview,-123.133993031045,49.2689919627099
Fairview,-123.133995055234,49.2689860247394
Fairview,-123.134001035642,49.268976035165
Fairview,-123.134008027897,49.2689629866715
Fairview,-123.134014010978,49.2689539863637
Fairview,-123.134012953091,49.2689400478697
Fairview,-123.134021988279,49.2689279862763
Fairview,-123.134031029065,49.2689179931503
Fairview,-123.134034054375,49.2689050391904
Fairview,-123.134042042377,49.268882996171
Fairview,-123.134044973094,49.2688769672142
Fairview,-123.134046983628,49.2688659929721
Fairview,-123.134050000646,49.2688499812759
Fairview,-123.134051997532,49.2688339707631
Fairview,-123.134063963647,49.2688159701424
Fairview,-123.134071962587,49.2687979741238
Fairview,-123.134085944569,49.2687709777929
Fairview,-123.134086038906,49.2687639628559
Fairview,-123.134087034661,49.2687549683316
Fairview,-123.134090977449,49.2687459703873
Fairview,-123.134094027106,49.2687420097659
Fairview,-123.134098995381,49.2687349891722
Fairview,-123.134096037624,49.2687310355227
Fairview,-123.134095001167,49.2687250111685
Fairview,-123.134091017678,49.2687189902344
Fairview,-123.134095977908,49.2687090018385
Fairview,-123.134106959195,49.2687040427407
Fairview,-123.134113973079,49.2686989983132
Fairview,-123.13412098428,49.2686929646179
Fairview,-123.134121980028,49.2686839700932
Fairview,-123.134126041758,49.2686770404843
Fairview,-123.134133047591,49.2686690282533
Fairview,-123.134138034871,49.2686690224636
Fairview,-123.134140965564,49.2686629935041
Fairview,-123.134146956632,49.2686569609914
Fairview,-123.134158032229,49.2686449869515
Fairview,-123.13416402061,49.2686379651705
Fairview,-123.134174974804,49.2686230234581
Fairview,-123.134182998063,49.2686140207719
Fairview,-123.134183977456,49.2685990007083
Fairview,-123.134180987019,49.2685829959844
Fairview,-123.134174037485,49.2685699636697
Fairview,-123.134166977534,49.268558010687
Fairview,-123.134162983321,49.2685480326853
Fairview,-123.13415797435,49.2685400344029
Fairview,-123.134151038484,49.2685320383575
Fairview,-123.1341439783,49.2685199954399
Fairview,-123.13413794385,49.2685100198059
Fairview,-123.134130978003,49.2684909619501
Fairview,-123.134110999217,49.2684800132308
Fairview,-123.134105995625,49.268473993481
Fairview,-123.134093953807,49.268464024817
Fairview,-123.134083050824,49.2684560333713
Fairview,-123.134073972116,49.2684519968902
Fairview,-123.134051961157,49.2684440183306
Fairview,-123.134034025085,49.2684339665648
Fairview,-123.134005993125,49.268420958694
Fairview,-123.133990998969,49.268409014902
Fairview,-123.133975996541,49.268394013372
Fairview,-123.133965997687,49.2683850315963
Fairview,-123.133957032347,49.2683809949745
Fairview,-123.133937965772,49.2683720237087
Fairview,-123.133926962877,49.2683689787172
Fairview,-123.13391402798,49.2683640473562
Fairview,-123.133904949302,49.2683600108618
Fairview,-123.133894054403,49.2683549872007
Fairview,-123.133879983127,49.2683489779485
Fairview,-123.133867957688,49.2683450347992
Fairview,-123.133852979646,49.2683390265942
Fairview,-123.133840956645,49.2683359827762
Fairview,-123.133828021521,49.2683309614722
Fairview,-123.133812028964,49.2683270229119
Fairview,-123.133796950964,49.2683259611685
Fairview,-123.133770986595,49.2683230234199
Fairview,-123.133757047653,49.2683240288276
Fairview,-123.133744015482,49.2683250331839
Fairview,-123.133729971214,49.2683290065221
Fairview,-123.133720007417,49.2683329751363
Fairview,-123.133712990871,49.2683370302726
Fairview,-123.133704049863,49.2683419869724
Fairview,-123.133699982997,49.2683470279652
Fairview,-123.133692968877,49.2683519824344
Fairview,-123.133684033453,49.2683590076011
Fairview,-123.133678036777,49.2683629716216
Fairview,-123.133666038318,49.26836901106
Fairview,-123.133654047874,49.2683780182998
Fairview,-123.133630946542,49.2683859591847
Fairview,-123.133618956087,49.2683949664208
Fairview,-123.133599026019,49.2684020042949
Fairview,-123.13357796782,49.2684110220111
Fairview,-123.133570945667,49.2684130086703
Fairview,-123.133557020047,49.2684189603915
Fairview,-123.133547960564,49.2684220286085
Fairview,-123.133535956493,49.2684259995649
Fairview,-123.133524969871,49.2684289800736
Fairview,-123.133517038271,49.2684299785099
Fairview,-123.133501056383,49.2684299969768
Fairview,-123.133472034042,49.2684279620311
Fairview,-123.133462051526,49.2684250057503
Fairview,-123.13344798295,49.268419985713
Fairview,-123.133442982355,49.2684150451353
Fairview,-123.133437976183,49.268408036089
Fairview,-123.133425024833,49.2683969892012
Fairview,-123.133406945975,49.2683759655925
Fairview,-123.1332969839,49.2682439799069
Fairview,-123.133174964651,49.2680959998134
Fairview,-123.133093995741,49.2679969861748
Fairview,-123.133086029368,49.267985034169
Fairview,-123.133078980407,49.2679770381888
Fairview,-123.133071024682,49.2679690432525
Fairview,-123.133067041379,49.2679630222822
Fairview,-123.133059992424,49.2679550263008
Fairview,-123.133056006463,49.2679480160624
Fairview,-123.133048957512,49.2679400200804
Fairview,-123.133040999138,49.2679310358743
Fairview,-123.133034964741,49.267920970248
Fairview,-123.133029956016,49.2679129719156
Fairview,-123.13302200031,49.2679049769758
Fairview,-123.13301598236,49.2679010268212
Fairview,-123.133004995823,49.2679040072807
Fairview,-123.132992994493,49.2679089674486
Fairview,-123.132978051735,49.2679159994757
Fairview,-123.132925005778,49.26791597058
Fairview,-123.132566025969,49.2679109869832
Fairview,-123.132565002387,49.2679519979243
Fairview,-123.13234600732,49.26794802209
Fairview,-123.132243000347,49.2678299671495
Fairview,-123.132241967019,49.2678250219786
Fairview,-123.132241044152,49.2678189974769
Fairview,-123.132261991643,49.2678109694009
Fairview,-123.132261964959,49.2678009867906
Fairview,-123.132263989067,49.2677949589157
Fairview,-123.132269980499,49.2677890164328
Fairview,-123.132297950087,49.2677790017699
Fairview,-123.132391946742,49.2677490361158
Fairview,-123.132174980745,49.2674859586318
Fairview,-123.132124946318,49.2674250408048
Fairview,-123.132061046326,49.2673500192119
Fairview,-123.132015952439,49.2673140073267
Fairview,-123.131970995948,49.2672869886376
Fairview,-123.131912997028,49.2672570170095
Fairview,-123.131847981396,49.2672310104425
Fairview,-123.131792964051,49.2672139858058
Fairview,-123.131748050396,49.2672029751811
Fairview,-123.131694981506,49.2671940423099
Fairview,-123.131631034015,49.2671860211452
Fairview,-123.131558035056,49.2671840358101
Fairview,-123.131485963884,49.2671899635396
Fairview,-123.131420013504,49.2671959741961
Fairview,-123.131351031949,49.2672129601735
Fairview,-123.131282053209,49.267231025311
Fairview,-123.131216956973,49.2672599679769
Fairview,-123.131151990215,49.2672950259511
Fairview,-123.131012943877,49.2673909630964
Fairview,-123.130699997824,49.2676050000016
Fairview,-123.13068997435,49.2678009768754
Fairview,-123.130689046644,49.2678359621339
Fairview,-123.13068299749,49.2678630390194
Fairview,-123.130677026997,49.2678769854954
Fairview,-123.130665958803,49.2678920169405
Fairview,-123.130650016507,49.2679069639622
Fairview,-123.130634967906,49.2679169636179
Fairview,-123.130615048289,49.2679280479824
Fairview,-123.130593986898,49.2679359859546
Fairview,-123.13056305399,49.2679399779954
Fairview,-123.13052996751,49.2679439724609
Fairview,-123.12985701424,49.2679369964423
Fairview,-123.129447034353,49.2681940373166
Fairview,-123.129172949387,49.2681890379696
Fairview,-123.129110042017,49.2681890183467
Fairview,-123.129012036192,49.268117000996
Fairview,-123.128036981757,49.2680980303819
Fairview,-123.128017980817,49.2681139696997
Fairview,-123.128015969208,49.2681250337728
Fairview,-123.128016010626,49.2681410419244
Fairview,-123.127993039989,49.2681559963654
Fairview,-123.127970017701,49.2681509855792
Fairview,-123.127948049254,49.2681590140069
Fairview,-123.127932987008,49.2681639770383
Fairview,-123.127891958264,49.2681650117299
Fairview,-123.127227946267,49.2681539634851
Fairview,-123.126779980743,49.2681460021161
Fairview,-123.126537976004,49.2681420405187
Fairview,-123.126216963576,49.2681360063388
Fairview,-123.126125037153,49.2681350275162
Fairview,-123.126015990208,49.2681319988191
Fairview,-123.125984026616,49.2681320336753
Fairview,-123.125947979817,49.2681309937694
Fairview,-123.125918950406,49.2681259891224
Fairview,-123.125870999761,49.268123972894
Fairview,-123.125829043881,49.2681170037644
Fairview,-123.125817021426,49.2681139591109
Fairview,-123.125774952216,49.268106990085
Fairview,-123.125736054193,49.2680990283223
Fairview,-123.125708032141,49.2680889862393
Fairview,-123.125670028118,49.2680759871948
Fairview,-123.125638021401,49.2680590245342
Fairview,-123.12561101197,49.2680460135147
Fairview,-123.125580020156,49.2680269812596
Fairview,-123.125551056039,49.2680030004397
Fairview,-123.125515966261,49.2679770477257
Fairview,-123.12549596153,49.2679550357001
Fairview,-123.125471981965,49.2679299702417
Fairview,-123.125446977527,49.2679030172834
Fairview,-123.125420952779,49.2678759754934
